Code,TotalShares,Industry,IndCode
sh600221,16806120330.0,交通运输,801170.SI
sh600222,573886283.0,医药生物,801150.SI
sh600223,1000968000.0,房地产,801180.SI
sh600225,935492615.0,房地产,801180.SI
sh600226,2414338576.0,农林牧渔,801010.SI
sh600227,1736319081.0,医药生物,801150.SI
sh600228,241320000.0,化工,801030.SI
sh600229,702096010.0,传媒,801760.SI
sh600230,294188216.0,化工,801030.SI
sh600231,2519166130.0,钢铁,801040.SI
sh600232,364718544.0,纺织服装,801130.SI
sh600233,2821229621.0,交通运输,801170.SI
sh600234,202445880.0,综合,801230.SI
sh600235,351300000.0,轻工制造,801140.SI
sh600236,6063367540.0,公用事业,801160.SI
sh600237,564369565.0,电子,801080.SI
sh600238,448200000.0,食品饮料,801120.SI
sh600239,1605686909.0,房地产,801180.SI
sh600240,1424253600.0,房地产,801180.SI
sh600241,226192115.0,商业贸易,801200.SI
sh600242,456665122.0,传媒,801760.SI
sh600243,438850000.0,机械设备,801890.SI
sh600246,2054009302.0,房地产,801180.SI
sh600247,336441600.0,商业贸易,801200.SI
sh600248,615795960.0,建筑装饰,801720.SI
sh600249,550000000.0,化工,801030.SI
sh600250,258692460.0,商业贸易,801200.SI
sh600251,784842008.0,农林牧渔,801010.SI
sh600252,3475107147.0,医药生物,801150.SI
sh600255,1769593555.0,有色金属,801050.SI
sh600256,5221424684.0,化工,801030.SI
sh600257,481237188.0,农林牧渔,801010.SI
sh600258,815742752.0,休闲服务,801210.SI
sh600259,301802291.0,有色金属,801050.SI
sh600260,708848523.0,通信,801770.SI
sh600261,1452102930.0,电子,801080.SI
sh600262,170000000.0,机械设备,801890.SI
sh600265,129800000.0,农林牧渔,801010.SI
sh600266,1567040000.0,房地产,801180.SI
sh600267,965531842.0,医药生物,801150.SI
sh600268,635246434.0,电气设备,801730.SI
sh600269,2335407014.0,交通运输,801170.SI
sh600270,905481720.0,交通运输,801170.SI
sh600271,1862851781.0,计算机,801750.SI
sh600272,243000000.0,医药生物,801150.SI
sh600273,1493993612.0,化工,801030.SI
sh600275,508837238.0,综合,801230.SI
sh600276,2816883038.0,医药生物,801150.SI
sh600277,2738940149.0,化工,801030.SI
sh600278,522241739.0,商业贸易,801200.SI
sh600279,692958572.0,交通运输,801170.SI
sh600280,1148334872.0,商业贸易,801200.SI
sh600281,514402025.0,化工,801030.SI
sh600282,4408977457.0,钢铁,801040.SI
sh600283,352995758.0,公用事业,801160.SI
sh600284,693040000.0,建筑装饰,801720.SI
sh600285,592320838.0,医药生物,801150.SI
sh600287,436796074.0,商业贸易,801200.SI
sh600288,436800000.0,电子,801080.SI
sh600289,631052069.0,通信,801770.SI
sh600290,759903511.0,电气设备,801730.SI
sh600291,1093064378.0,非银金融,801790.SI
sh600292,780816890.0,公用事业,801160.SI
sh600293,1162132046.0,通信,801770.SI
sh600295,1032000000.0,采掘,801020.SI
sh600297,7150520882.0,汽车,801880.SI
sh600298,824080943.0,农林牧渔,801010.SI
sh600299,2681901273.0,化工,801030.SI
sh600300,1672000000.0,食品饮料,801120.SI
sh600301,235148140.0,化工,801030.SI
sh600302,346009804.0,机械设备,801890.SI
sh600303,675604211.0,汽车,801880.SI
sh600305,602738000.0,食品饮料,801120.SI
sh600306,178138918.0,商业贸易,801200.SI
sh600307,6263357424.0,钢铁,801040.SI
sh600308,1167561419.0,轻工制造,801140.SI
sh600309,2734012800.0,化工,801030.SI
sh600310,827775000.0,公用事业,801160.SI
sh600311,665600000.0,有色金属,801050.SI
sh600312,1356921309.0,电气设备,801730.SI
sh600313,1082198663.0,农林牧渔,801010.SI
sh600315,673416467.0,化工,801030.SI
sh600316,717114512.0,国防军工,801740.SI
sh600317,6472983003.0,交通运输,801170.SI
sh600318,484000000.0,非银金融,801790.SI
sh600319,315594000.0,化工,801030.SI
sh600320,4390294584.0,机械设备,801890.SI
sh600321,1510550000.0,建筑材料,801710.SI
sh600322,1105700000.0,房地产,801180.SI
sh600323,766264018.0,公用事业,801160.SI
sh600325,2118313116.0,房地产,801180.SI
sh600326,865384510.0,建筑装饰,801720.SI
sh600327,567166357.0,汽车,801880.SI
sh600328,438031073.0,化工,801030.SI
sh600329,768873076.0,医药生物,801150.SI
